y,locality,seg_phos,seg_psize,seg_pet,seg_mat,seg_decs,US_RockPhos,USCalcium,native.bio,exotic.bio,fdval
2010,Diamond Creek,3,2,816.27,95.5,2285.17,3,1,2,0,189.8057
2010,Caves Stream,3,2,833.9233,97.4433,2286.1367,3,1,2.3333,1,0.001
2010,Unnamed stream Waimea Inlet,1.7391,2.8309,1199.7645,123.2636,2399.0145,1.6789,1.5881,3.3636,0.1818,136.5297
2010,Unnamed Stream Whahanihi Bay,3,4,886.55,98.33,2349.22,3,1,4,0,152.4879
2010,Jordan River,3.46,3.38,1173.95,123.75,2410.72,3.599,2,5,1,32.84
2010,North Branch Riwaka River,2.27,4.315,1140.42,120.475,2402.295,1.855,3.146,2,0.75,28.361
2010,Shaggery Stream,1,4.16,1174.57,122.64,2410.27,1,1,4,1,62.9341
2010,Unnamed stream Takapou Bay,1,3.15,1058.95,127.64,2360.8,1,1,3,0,104.7948
2010,Unnamed stream Wainui In,1.07,2.83,1061.22,126.39,2362.32,1.029,1.01,3,0,48.241
2010,Flowers Creek,1.41,3.59,976.19,126.33,2343.87,1.401,1.2,2.5,0,105.5065
2010,Waitui Stream,2.265,4.5,1026.3,102.63,2385.195,2.262,2.5005,2,0.5,0.001
2010,Moutere River tributary,2.635,2.1875,1203.53,123.6925,2408.25,2.7022,1.8515,4.25,0.25,101.3229
2010,Mangere Stream tributary,1.06,1,1027.54,143.11,2336.43,1.054,1.054,3,0,259.5795
2010,Waiarohia Stream tributary,1,1,994.26,138.66,2334.93,1,1,3,0,212.6365
2010,Waiotemarama Stream,3.71,4.72,962.37,138.35,2337.5,3.747,1,6,0,101.3229
2010,Waitangi River wetland,3.78,5,1003.54,143,2340,3.868,1,1,0,259.5795
2010,Waitangi Forest wetland,1.825,2.07,1123.5475,154.59,2351.53,1.9538,1.4462,0.25,0,212.6365
2010,Lake Omapere tributary wetland,2.93,4.85,990.91,142.86,2338,2.623,1.469,0,0,264.1163
2010,Lake Omapere,2.98,3.95,1002.3,142.99,2340,3.118,1.19,0,0,52.1067
2010,Waiwhakangarongaro Stream tributary,3.6,5,1081.92,148.52,2348.42,3.564,1,0,0,132.4428
2010,Unnamed wetland,2.7629,1.9971,1145.2293,122.8279,2300.7293,2.7708,1.8713,0.7857,0,54.1368
2010,Ruamahanga River tributary,2,1,1096.28,120.73,2331.55,2,2,1.5,0.5,292.7737
2010,Abbots Creek tributary,1.13,3.62,1012.19,114.42,2331.15,1.037,1.037,2,1,4913.8472
2010,Ruamahanga River tributary wetland,2,1,1075.28,114.47,2321.9,2,2,2,1,1348
2010,Houheria Stream,3,5,1034.45,137.57,2370.48,3.001,1,4,0,898.3889
2010,Mokoroa Stream,3,5,1039.0367,138.5433,2370.5467,2.9997,1,4.6667,0,53.2574
2010,Hakaru River tributary,1,2,1111.25,148.92,2357.49,1,1,5,0,0.001
2010,Moffat Creek,3,4,794,101,2128,1.505,1.748,3,1,382.103
2010,Oteramika Creek,3.04,1,823.04,100.98,2132.64,3.18,2,2,0,0.001
2010,Cascade Stream,3,2.62,874.91,98.87,2163.2,3,1.612,4,1,53.2574
2010,Pourakino River,3.06,3.81,863.44,96.28,2164.79,3.031,1.031,2,1,257.0462
2010,Tussock Creek,4,1,867.27,100,2157,3.32,2.431,2,1,1273.5009
2010,Winton Stream,4,1,882,100,2162,3.803,2.196,4,1,1055.1328
2010,Taylors Stream,3.41,1.83,913.37,96.69,2177.64,3.262,1.838,3,1,0.001
2010,Makarewa River,3.02,1.62,906.53,100.73,2166.36,3.072,2.304,2,0,675.8345
2010,Waikawa River,3,2,791.27,100,2116,3,2.064,3,1,634.8416
2010,Hamilton Burn,2.85,1.79,940.88,92.76,2205.87,2.851,2.525,1,1,0.001
2010,Oreti River,3.92,2.92,892.97,80.86,2228.94,3.34,1.089,1,1,222.9962
2010,Camp Creek,3.42,1.58,846.16,97.99,2161.05,3.411,1.78,2,1,0.001
2010,Waihopai River,3.37,1,824.15,100,2144.31,3.775,2,3,0,2675.25
2010,Dunsdale Stream,3,1.62,876.63,98.02,2158.68,3,1.073,2,1,79.5106
2010,Titiroa Stream,4,1,804.86,101,2122,3.772,1.989,1,0,0.001
2010,Oakley Creek tributary,2.9,3.54,1164.44,146.64,2384.69,3.088,1,1,1,576.6725
2010,Mangahananga Stream tributary,2.31,2.25,938.39,98.72,2346.6,2.273,2,1,0,166.1294
2010,Te Hoe River,2,1,1073.96,118.88,2359.4,2.22,1.998,0,1,846.7652
2010,Kakekino Stream,2,1,1245.79,110,2383.5,2,1,1,1,760.0329
2010,Karitawhenua Stream,2,1,1145,134,2343,2,2,2,2,98.7816
2010,Waihau Stream,2,1,1332.14,126.48,2380.91,1.702,1.698,2,0,316.8159
2010,Waimaunu Stream,2.29,2.15,1244.51,142.22,2370.57,2.306,1.8,3,0,712.9087
2010,Taruarau River,1.67,2.33,1247.12,115.36,2375.8,1.531,1,0,2,468.7054
2010,Mangakuri River,1.17,3.5,1209.6,131.19,2327.42,1.205,1.205,0,0,2040.0896
2010,Mangaone Stream,2,1,1108.02,126.99,2362.23,2,2,1,0,642.6326
2010,Mangapu River wetland,2.49,2.97,1006.37,134.82,2327.95,2.508,2,0,0,0.001
2010,Ohinemuri River,3.7,4.4,1108.04,138.29,2373.67,3.95,2,0,0,274.6604
2010,Maihihi Stream,1.15,3.55,920.89,124.38,2326.08,1.152,1.152,2,2,0.001
2010,Tunawaea Stream,2,1.18,811.12,111.85,2314.62,1.635,1.569,1,0,75.5393
2010,Tunawaea Stream tributary,1.35,2.94,795.24,109.49,2312.88,1.34,1.34,1,0,142.0964
2010,Mangaorongo Stream,1.53,2.41,882.12,119.67,2322.89,1.475,1.475,1,0,132.8771
2010,Mangaorongo Stream tributary,1,4,839.36,115.42,2319.92,1,1,0,0,316.8357
2010,Firewood Creek tributary,1,4,1035.23,136.05,2343.4,1,1,4,0,162.1786
2010,Mangakara Stream,2.76,2.28,951.1,127.38,2329.95,2.805,1.977,1,0,238.0393
2010,Waikoha Stream,1,3.01,1032.07,136.52,2337.74,1,1,5.5,0.5,56.875
2010,Paratawa Stream,1.92,1.24,1048.17,138.58,2339.21,1.934,1.934,3,0,30.6107
2010,Tunaeke Stream,1.07,3.78,1032.02,135.75,2338.38,1.148,1.148,3,0,196.5821
2010,Mangaotama Stream,1,4,1046.49,137.86,2341,1,1,4,0,234.1679
2010,Waikato River tributary,2,1.76,1050.058,137.426,2344.752,1.9952,1.9952,3.4,0.4,218.2686
2010,Whauwhautahi stream,1.7,1.17,1076.01,144,2355,1.124,1.105,2.5,0,389.56
2010,Te Paki stream,1.75,1.8,1052.29,138.77,2343.45,1.419,1.371,2,0,79.7101
2010,Waioteatua stream,1,4,1048.61,137.855,2347.48,1.23,1.118,5.5,0,396.0045
2010,Karapiro Stream,1.53,1.88,1023.14,134.53,2340,1.375,1.375,2,0,257.0462
2010,Unnamed Stream Two House Bay,0.93,1.52,1097.62,151.4,2378.66,1,1,1,0,1575.6233
2010,Unnamed Stream Bon Accord Bay,0.99,4.04,1168.49,150.92,2378.66,1,1,2,0,222.9962
2010,Unnamed Stream Schoolhouse Bay,0.99,2.5,1149.18,151.01,2378.6,1,1,1,0,27.8729
2010,Lauder Creek tributary,3,3.99,1135.15,91.06,2294.15,3.0013,2.502,0,0,618.8284
2010,Schoolhouse Creek,3,3.18,1002.58,73.2,2282.93,3,1.999,0,0.5,1055.1328
2010,Butchers Creek,3,4,987.45,75.21,2255.26,3,2,0,0,675.8345
2010,Obelisk Creek,3,4,954.68,71.62,2246.2,3,2,0,0,0.001
2010,Obelix Creek tributary,3,4,992.45,76.48,2253.47,3,2,0,0,0.001
2010,Wether Burn tributary,3.21,3.33,1054.09,84.665,2263.435,3.1295,2.0945,0.5,0.5,0.001
2010,Puhinui Creek tributary,1.25,2,1068.015,143.965,2371.325,1.0525,1.0525,4,0,0.001
2010,Waitangi Stream,1,0.89,694.66,146,2361,1.901,1.901,3,0,559.2282
2010,Kauritutahi Creek,1,1.29,1058.51,140.15,2367.3,1,1,4,0,0.001
2010,Orere River tributary,1.06,2.35,1074.34,137.635,2367.99,1.024,1.024,3,0,232.6203
2010,Havelock River,1.398,1.321,1215.439,86.916,2327.717,2.3134,0.6999,1.4,0.5,588.0725
2010,Carneys Creek,1.06,1.13,1131.31,83.485,2303.58,1.0545,0.434,0.5,0.5,285.7275
2010,The Growler,2.11,2.04,1195.24,85.265,2321.815,3.1155,1.18,0,0,1457.7714
2010,Clyde River,1.585,1.28,1200.6279,85.4929,2324.5293,2.4808,0.9982,0.8571,0.0714,1205.8621
2010,Rarawaru Stream,1,1,1125.58,145.08,2381.46,1,1,1,0,98.3301
2010,Rarawaru Stream tributary,1.01,1.01,1117.86,144.05,2380.77,1,1,2,0,144.7435
2010,Waiwawa River tributary,3.93,4.86,1148.43,139.41,2373.33,3.923,2,3,0,292.9144
2010,Gordon Stream,2.81,3.13,1110.4,136.88,2365.08,2.166,1.925,4,1,316.2592
2010,Countour Channel tributary,3,1.04,973.64,100.24,2163.38,3,1.838,2,0,0.001
2010,Waipori River,3,4,842.72,80.56,2165.09,3,2,1,0,55.1286
2010,Mokihinui River,2.4,3.5,870.22,120,2281,1.628,0.949,10,1,0.001
2010,Meadow Burn,3.88,1.71,926.26,101,2174.51,3.962,1.981,1,0,419.8903
2010,Kaikau Stream,1,5,991.02,118.6,2353.78,1,1,3,0,217.0454
2010,Little Ten Mile Creek,1,5,634.66,98.93,2237.01,1,1,3,0,170.0035
2010,Otuwhero River tributary,1,4.97,1172.24,122.18,2409.54,1,1,2,0,104.3797
2010,Ahuriri River,1.2758,1.7008,1060.6958,75.485,2113.2638,2.6216,0.912,0.8846,0.1923,652.6932
2010,Ahuriri River tributary,0.8985,1.129,1074.5235,78.536,2290.6355,1.8712,0.6375,0.7,0.2,906.7238
2010,Canyon Creek,0.3653,0.488,1091.9367,80.368,2292.728,2.2635,0.7597,0.2,0.3333,150.4901
2010,Cass River,1.677,1.6175,1189.2743,77.0365,2328.0682,2.8748,0.9009,0.7167,0.0833,320.6459
2010,Edward Stream tributary,3.5712,3.4288,1136.4324,78.2453,2302.2594,3.3995,1.1525,1.1176,0.1176,143.0299
2010,Edward Stream,3.3528,3.6472,1109.8544,77.2548,2295.2588,3.2447,1.0783,1,0.04,0.001
2010,Ohau River tributary,4,3,1154,94,2294.27,3.617,1.311,0.5,1.3,0.001
2010,Ohau River,3.4541,2.5897,1152.9172,92.4837,2298.8432,3.5995,1.2493,0.5441,0.4118,107.0366
2010,Godley River tributary,1.9794,2.3796,1065.8954,64.838,2307.5694,2.6485,0.8633,0.94,0.16,0.001
2010,Godley River,0.212,0.216,1201.488,82.128,2326.38,1.8668,0.6194,0.9,0.1,241.0873
2010,Fraser Stream,4,3,1133.635,90.655,2293.335,3.774,1.5255,0.2857,0,39.5625
2010,Fraser Stream tributary,4,3,1136.4367,90.9989,2293.7761,4,2,0.8333,0.0556,143.3244
2010,Tasman River,0,0,1184.4776,89.9571,2317.42,1.2431,0.4529,0.1905,0,44.8625
2010,Birch Hill Stream tributary,2.795,2.0977,1176.2085,89.5108,2316.2781,3.0863,1.3293,0.7308,0.1538,617.2619
2010,Hoophorn Stream,0.54,0.41,1179.78,89.58,2316.97,2.5,1.045,1,0,1037.9265
2010,Tekapo River,2.94,2.2042,1193.6056,88.982,2311.5504,3.5266,1.115,0.6444,0.5556,568.3456
2010,Tekapo River tributary,4,3,1196.54,88.85,2313.15,4,1.214,1,0,109.2096
2010,Ruaotehuia Stream tributary,1.8925,2.1925,1078.5467,141.4792,2366.3508,2.0156,2.1955,1.3333,0.3333,156.5366
2010,Kopuku Stream pond,2.03,3.17,1073.65,140.36,2366.59,1.974,2.432,0,1,45.536
2010,Kopuku Stream tributary,1.37,2.3129,1070.7614,139.8543,2366.2814,1.284,1.562,0.1429,0.1429,34.925
2010,Ruaotehuia Stream,2.1025,1.4025,1079.305,141.695,2366.4025,1.9262,1.925,2.25,0.25,26.1
2010,Kopuku Stream,1.36,1.36,1077.91,141,2367,1.138,1.446,0,0,23.15
2010,Ruaotehuia Stream tribuatary,2.11,1.43,1078.97,141.99,2366.12,2.143,2.143,0,1,12.8
2010,Tauranga Harbour tributary,1,2,1222.18,143,1190.585,1,1,0,0,174.458
2010,Tauranga Harbour,1,2,1224,143,0,1,1,0,0,76.5676
2010,Rangataua Bay tributary,1,2,1216.71,142.82,2381.69,1,1,0,0,111.94
2010,Kaipeha Swamp,1.6,2.56,1037.55,149.19,2339,1.966,1.266,0,0,7.375
2010,Rakautao Forest wetland,1.75,3.67,1024.2325,146.27,2339.1075,1.6958,1.0823,0.5,0,2.9214
2010,Waingarara Stream,3,5,1011.12,140.36,2339.8,3.449,1,7,1,62.4395
2010,Canadian Creek,3,3.78,943.76,96.33,2180.75,3,2,2,1,106.8262
2010,Judge Creek,3,3.95,964.94,97.78,2195.48,3.004,1.999,0,0,16.3771
2010,Beaumont River,3,3.9,946.29,98.01,2176.71,3,2,0,1,148.3712
2010,Clutha River tributary,3,4,885.13,87.4,2169.69,3,2,2,1,50.2365
2010,Minzion Burn,2.94,0.98,988.31,103.15,2197.24,2.986,1.991,2,1,7.5512
2010,Clutha River,2.89,2.4,904.08,101.95,2150.91,2.838,1.749,2,1,25.7658
2010,Matakitaki River,2.875,2.2,902.08,99.585,2304.665,2.8325,0.8485,1.5,1,660.3337
2010,Matakitaki River tributary,3.654,3.058,901.356,100.5,2304.6,3.417,1.3974,1.8,0.4,1354.8173
2010,Plateau Creek,4,3,914,102,2306,1.911,1.147,3,1,165.2049
2010,East Branch Tutaki River,3.79,3,870.1,98,2302,3.837,1,3,1,283.6857
2010,Unnamed Stream Moutere Inlet,2.14,2.43,1204.86,124.91,2409.77,2.088,1.544,4,0.5,97.6786
2010,Waiwhero Wetland,1,4.92,1182.01,121.76,2409.5,1.015,1.008,2,0,64.6714
2010,Mounseys Stream tributary,4,3,1176.89,105,2302,3.476,2,3,0,163.9286
2010,Ohirangi Wetland,1,1.68,1059.76,144.45,2368.65,1,1.289,1,0,344.3706
2010,Tomarata Lake Wetland,0.98,1.68,1167.92,153.87,2365.04,1,1.351,0,0,183.6777
2010,Pakiri River Wetland,1.5567,1.55,1180.1033,153.84,2370.4433,1.309,1.3277,0,0,630.1463
2010,Unnamed Stream Westpoint,0.96,3.82,1157.16,149.85,2385.22,1,1,2,0,426.2071
2010,Unnamed Stream Administration Bay,0.99,3.97,1187.375,148.13,2384.21,1,1,2,0,237.5706
2010,Unnamed Stream Home Bay,1,4,1194.23,148.925,2384.4,1,1,2.5,0,262.8295
2010,Unnamed Stream Gardiner Gap,2.43,4.01,1141.28,151.53,2385.91,2.353,1,1,0,139.6882
2010,Unnamed Stream Emu Bay,1,4,1205.42,150.34,2385.21,1,1,2,0,397.7049
2010,Unnamed pond,2.5,2.575,1169.655,132.175,2335.675,2.5,1.5,0.5,0,296.3763
2010,Unnamed Stream Sandy Bay,0.92,3.68,1112.06,149.37,2384.56,1,1,1,0,493.0187
2010,McCarties Stream,1.23,1.61,1114.33,143.59,2370.6,1.186,1.186,2,1,334.2851
2010,Caroline Stream tributary,0.45,0.335,1231.8,93.19,2325.165,1.881,0.5855,1.5,1,40.4943
2010,Whiskey Stream,4,2.45,1161.75,84.04,2308.8,4,1.258,0,1,296.2663
2010,Waitaki River tributary,1.81,1.36,1003.825,107.32,2175.53,3.1,1.591,1,0,1281.0614
2010,Stony Creek,3,2.5,871.505,82.145,2195.62,3,1.6255,1.5,0,247.5028
2010,Balmacaan Stream,3.38,3.62,1109.65,77.61,2298.34,3.295,1,0,1,0.001
2010,Lambies Stream,3.355,2.84,1140.285,88.45,2295.145,3.4155,1.1135,1.5,1,657.1675
2010,Paddle Hill Creek,4,3,1153.4,84.84,2304.46,3.398,1,0,1,164.9458
2010,Horseshoe Bend Stream,3,1,1021.51,110.18,2183.37,3,2,1,0,640.4554
2010,Rosewill Stream,3.67,1,980.45,107.52,2195.745,3.5395,2,1,0,186.1034
2010,Papaka Stream,3.76,1.015,974.95,107.425,2196.43,3.757,2,1,0,312.9274
2010,Rosewill Stream tributary,3.15,1,982.9,107.29,2195.24,3.087,2,2,0,57.776
2010,Hae Hae Te Moana River tributary,3.61,2.3,944,103.26,2204.65,3.138,1.996,2,0,317.9139
2010,South Branch Ashburton River,2.38,1.6622,1167.4389,107.1078,2277.53,2.8528,1.3971,2.4444,0.2222,139.2395
2010,Ashburton River,2.3033,1.4178,1163.3878,112.19,2267.2822,3.5056,1.6948,2.5556,0.2778,285.2662
2010,Unnamed tributary Cooks Bay,1,5,1193.07,142.41,2378.07,1,1,4,0,212.6333
2010,Matatoki Stream,3.66,5,1050.05,131.73,2365.29,1.841,1.308,5,0,293.9333
2010,Omahu Stream tributary,3.59,4.19,1101.46,139.2,2371.89,3.451,2,4,0,427.9575
2010,Omahu Stream,2.58,2.17,1112.25,140.95,2372.59,2.759,2,7,1,60.6963
2010,Oponae Stream tributary,2,1,920.51,120.72,2339.33,2,2,4,0,357.9036
2010,Mangakara Stream tributary,3.09,3.18,1086.01,132.39,2370.5,3.246,2,3.5,0,0.001
2010,Hutt River,1,4,941.98,105.92,2319.24,1,1,1,1,75.4014
2010,Eastern Hutt River,1.94,3.06,955.52,107.55,2323.55,1.192,1.096,2,0,445.4069
2010,Phillips Stream,1.84,3.16,964.98,109.3,2324.45,1.931,1.466,3,0,316.5536
2010,Whangamaroro River,3.02,3.04,1199.14,145.12,2377.88,3.465,2,3.3333,0,58.1484
2010,Hikauae Creek tributary,1,2,1113.6,147.24,2375.44,1,1,2,0,581.1671
2010,Hikauae Creek,1,2,1115.85,147.55,2375.33,1,1,1,0,114.2041
2010,Mahurangi River Right Branch tributary,1.075,2,1088.07,145.45,2370.995,1.093,1.093,3,0,330.6954
2010,Mahurangi River Left Branch tributary,1.1,1.9,1113.71,149.21,2372,1.024,1.024,2,0,207.0497
2010,Mahurangi River Left Branch,1.46,1.54,1105.34,148.75,2370.8,1.363,1.354,4,0,165.3021
2010,Kourawhero Stream,1.2,2.24,1087.74,146.32,2368.33,1.198,1.198,3,0,296.204
2010,Hoteo River tributary,2.082,3.168,1091.55,147.162,2365.424,2.1134,1.1106,1.8,0,65.3129
2010,Te Hana Stream tributary,1.82,1.19,1113.67,150.2,2362.71,1.843,1.179,1,0,161.5106
2010,Poturi Stream,2.96,4.82,1132.48,145.26,2382.76,2.872,1.128,1,0,445.4069
2010,Waipahi River East Branch,3.755,1.74,762.305,90.925,2127.24,3.6955,1.6955,2.5,1,316.5536
2010,Ngarara Stream tributary,2.63,1.81,1043.19,129,2314.83,2.665,2,2,0,79.7514
2010,Waikanae River tributary,1,1,1062.56,129,2319.6,1,2,4,0,38.5983
2010,Waikanae River,3,2,1047.23,128.98,2316.33,3,2,5,0,55.0527
2010,Waimeha Stream,3,2,1044.5,129,2315.57,3,2,3,0,0.001
2010,Ngarara Stream,3,2,1041.44,129,2313.41,3,2,5,0,152.6014
2010,Porirua Stream,1.374,2.876,964.784,124.032,2310.268,1.379,1.379,2,0,439.2495
2010,Hororata River tributary,3.938,2.875,1174.647,110.171,2294.527,3.9354,2,0.8,0.2,0.001
2010,Lake Ellesmere tributary,4,3,1171.83,111,2294.03,4,2,1,1,212.5336
2010,Ounutae Stream,2,1,958.87,133.26,2324.26,2,2,3,0,353.7531
2010,Manganui River,1.095,3.71,905.185,126.405,2319.075,1.2395,1.2395,4.5,0,98.3301
2010,Waimata Stream,2,1,1117.74,133.155,2371.095,2,2,4.5,0.5,344.3706
2010,Manganui River tributary,1,4,890.92,124.44,2317.5,1,1,2.5,0.5,183.6777
2010,Ounatae Stream,2,1,958.87,133.26,2324.26,2,2,3,0,630.1463
2010,Tarawera River,2.0418,1.4847,1128.1665,138.8735,2370.1312,2.1445,1.5632,2.2353,0.2353,100.5283
2010,Lake Waiparera wetland,1,1.57,1170,158,2357,1,1.433,0,0,0.001
2010,Waikato River,1.8903,0.9874,1070.1945,142.2239,1674.4906,1.0066,1.0066,2.6774,0.3548,132.9775
2010,Waianiwaniwa River,3.0207,2.3164,1173.6621,105.8879,2295.7579,3.0567,1.64,1.7857,0,0.001
2010,Waianiwaniwa River tributary,2.6578,3.2426,1168.3287,105.1609,2295.1213,2.6206,1.2638,1.3913,0,68.6303
2010,Dog Kennel Stream,3,1,978.4367,104.1833,2171.4733,3,2,1,0,381.2935
2010,South Branch Ashburton River wetland,4,1,1166.81,108,2277.71,4,2,2,0,236.8404
2010,Peacock Springs,4,2.96,1141.07,116,2290.09,4,2,1,0,110.4293
2010,Unnamed wetland Waterton,4,1,1117.46,112.45,2248.12,4,2,1,0,89.5467
2010,Whangarahi Stream,2.33,1.66,1208.71,146.56,2378.1,2.883,1.801,6,1,64.8605
2010,Wye River,2.81,3.74,1272.25,101.8,2400.49,2.875,0.958,3,0,181.3643
2010,Boundary Creek,3.025,3.975,1307.16,104.895,2407.185,3.018,1.018,1,0.5,202.1379
2010,Ohau Stream,3,4,1533.6,125.24,2407,3,1,3,0,484.1228
2010,Ote Makura Stream,3,4,1410,117.68,2389,3,1,3,0,318.2799
2010,Oaro River,3.21,3.77,1366.03,114.04,2384.045,3.0335,1.0335,1.5,0,62.113
2010,Clarence River tributary,3.03,3.97,1052.64,69.85,2358.27,3.033,1,0,0,47.9646
2010,The Ribble,3.31,3.69,1152.86,83.75,2372.09,3.318,1.065,3,1,485.9331
2010,Camp Stream,3.01,3.99,1143.27,79.43,2373.45,3.002,1,0,0,323.685
2010,Molesworth Stream,3.89,3.11,1272.85,79.4,2405.33,3.217,1.111,0,0,169.09
2010,McRae River,3,4,1527.67,108.26,2416.91,3,1,0,0,90.1907
2010,Alan Stream,2.96,3.94,1111.12,91.54,2371.56,2.945,0.982,1,1,348.9948
2010,Tarwood Stream,3.47,2.58,715.23,87.89,2115.33,3.447,1.447,3,0,474.542
2010,Thisbe Stream,4,1,754.36,93,2117,3.131,1.131,0,1,96.5915
2010,Owaka River tributary,3,4,779,97,2115,3.073,1.073,1,0,251.0143
2010,Wallis Stream tributary,3,4,709.38,89.46,2109.06,3,1,1,0,163.4279
2010,Tim Burn Left Branch,3,3.28,1105.12,81.97,2296.66,3,2,0,1,0.001
2010,Short Spur Creek,3,3.61,1123.88,84.87,2299.29,3,2,1,0,1693.7759
2010,Craggy Tor Stream tributary,3.01,3.96,695.72,87.05,2110.8,3.006,1.006,1,0,1469.7414
2010,Akatore Creek,3,4,854.93,94.87,2133.45,2.227,1.165,2,1,648.4
2010,Waitahuna River tributary,3,1.26,879.51,94.21,2153.98,3,2,3,0,326.075
2010,Emerald Creek tributary,3,2.78,887.54,82.29,2177.15,3,2,1,1,116.9655
2010,Washpool Stream tributary,4.87,4.94,892.67,80.29,2173,4.862,2,0,1,663.4398
2010,McPhees Creek,3,4,703.82,50.46,2188.46,3,2,0,1,397.8621
2010,Sow Burn,3,2.81,1054.86,89.2,2252.12,3,2,1,0,5668.1207
2010,Wainui Creek,3,3.768,1131.872,87.244,2302.32,3,2,0.6,0.4,1280.9828
2010,Healy Creek,3,4,863.68,72,2202.65,3,1,1,0,539.9483
2010,Kye Burn tributary,3.1667,3.7433,922.7117,77.465,2212.2183,3.1667,1.2232,0.3333,0.3333,56.2283
2010,Swin Burn tributary,3.8125,1.9225,971.5625,83.0925,2217.1075,3.4915,1.6958,0.75,1,332.6897
2010,Wainui Creek tributary,3,4,1132.425,86.9,2304.33,3,2,1.5,1,0.001
2010,Wairiri Stream tributray,4,3,1192.11,106.16,2290.84,3.994,2,0,0,69.5044
2010,Wilberforce River,1.2567,0.94,1211.72,97.3,2316.2533,1.3757,0.5807,1.6667,0.6667,1.9525
2010,Stable side braid of Wilberforce River,0.75,0.56,1214.54,97.56,2316.61,0.877,0.439,3,1,75.7693
2010,Wilberforce River main braid,3.21,3.16,1171.1,91.34,2310.58,3.211,1.403,3,0,200.6545
2010,Wilberforce River small side braids,1.64,1.23,1232.26,99.55,2320.56,2.543,0.986,3,2,90.0877
2010,Wilberforce River main braid edge,0.44,0.33,1233.41,99.73,2320.86,2.389,0.875,1,1,285.9786
2010,Rakaia River main braid,0.91,0.68,1088.76,89.34,2285.88,1.804,0.749,1,0,146.2407
2010,Mathias River tributary,3.025,3.825,881.865,64.36,2263.87,3.05,1.0805,0.5,0,26.0179
2010,Rakaia River side braid,3.14,2.71,1254.63,99.62,2330.95,3.327,1.479,1,0,125.3486
2010,Wairakei Stream,0.99,1.99,1179.2,142.05,2379,1,1,1,1,24.8386
2010,Vale Street Drain,1.62,1,1237.26,143.66,2384.68,1.609,2,2,0,324.9509
2010,Kirikiriroa Stream tributary,1.79,1.79,1049.23,136.64,2345.07,1.78,1.839,1,0,329.6383
2010,Greenhill Road drain,1.15,1.15,1047.66,136.41,2345.08,1.138,1.801,1,0,365.1728
2010,Reeves Close drain,1,1,1045,136,2345,1,2,0,0,236.2165
2010,Mangaonua Stream tributary east,2.38,1.96,1041.73,136,2344.01,2.673,2,0,0,229.0345
2010,Mangaonua Stream tributary west,1.6,1.4,1040.7,135.44,2343.88,1.606,2,1.5,0,356.9609
2010,Mangaonua Stream tributary,2.05,2,1041,136,2343.8,2.276,2,1,0,387.3208
2010,Orari River,2.56,2.39,961.62,102.515,2211.495,2.62,1.021,2.5,0.5,390.45
2010,Orari River tributary,3.68,1.3175,979.6375,108.0125,2206.8975,3.823,1.9115,1,0.75,0.001
2010,Station Stream,4,3,951.83,102,2211.12,3.217,1.69,2,0,19.7446
2010,Rhodes Stream tributary,2.8,1,1090.74,110,2224.95,3.13,2,1,1,0.001
2010,Ohapi Creek,4,1.92,981.48,108,2204.67,4,2,1,1,342.3429
2010,Coopers Creek,3.71,1.93,991.73,106.5,2212.155,3.891,1.896,1.5,0.5,438.5571
2010,Kowhai Stream,3.8,1.89,942.68,98.32,2215.44,3.679,1.679,2,1,0.001
2010,Waianakarua River,3.46,1.93,991.17,105.49,2174,3.659,2,1,0,100.3778
2010,Warea River tributary,4.99,1,1026.48,133.77,2343.27,4.976,2.008,0,1,490.5696
2010,Spec Gully,3.72,1.555,1025.665,86.105,2236.705,3.3485,1.996,1.5,1,787.5
2010,No 2 Spec Gully,3.84,1.32,1014.77,83.41,2236.96,3.495,2,1,0,971.2211
2011,Waiharakeke Stream,2,1.21,951,98,2315.8,2,1.008,1,2,125.1106
2011,Te Unuunuakapuateariki Stream,2,1,910.97,92.78,2314.09,2.424,1.214,0,1,596.5527
2011,Tokiahuru Stream,2,1.19,937.3633,96.2233,2315.5067,2.9243,1.0647,0,1,985.2865
2011,Okaka Stream,1.64,1.36,1055.5767,151.09,2340.1867,1.4313,1.0133,5,0,937.6889
2011,Ohoka Stream,4,1,1149.93,116.4,2299.91,4,2,2,0,71.6786
2011,Hodge Creek,2.8767,4.06,787.6733,111.37,2269.9233,2.9983,1,1.3333,0,514.2491
2011,Rough and Tumble Creek,2.9648,4.0171,755.0243,107.2348,2267.7729,2.9995,1,1.0476,0.2857,403.9734
2011,Coal Creek,1.9929,3.4329,865.6229,119.4486,2281.4943,1.9929,0.9984,3.2857,0,756.4669
2011,Maori Creek,2.6767,4.16,751.6633,106.4633,2268.49,1.5847,1,2,0,1681.4622
2011,Maori Creek tributary,2.94,4.03,736.22,103.67,2268.49,2.2445,1,2.5,0,953.8519
2011,Cascade Creek,2.17,4.42,579.5,88.94,2250.75,2.126,1,1,0,132.3384
2011,Jones Creek,3,4,788.79,109.45,2273.56,3,1,1.5,0,804.0456
2011,Specimen Creek,3,4,742.135,101.545,2272.875,3,1,0.5,1,145.2678
2011,Burke Creek tributary,2.73,4.5,779.26,108.43,2272.37,2.712,0.997,3,0,637.7914
2011,Burke Creek,2.73,4.5,779.26,108.43,2272.37,2.712,0.997,2.3333,0,88.3038
